Session,Channel,Threshold,Model,TP,FP,FN,Precision,Recall,F1,Mean_Latency,Num_Spikes,Num_Ripples
2025-09-22_17-55-26,26,0.9,XGBOOST_1,26,0,159,1.0,0.14054054054054055,0.2464454976303318,23.45769230769488,26,185
2025-09-22_17-55-26,26,0.9,XGBOOST_2,52,3,133,0.9454545454545454,0.2810810810810811,0.43333333333333335,24.515384615381382,58,185
2025-09-22_17-55-26,26,0.9,XGBOOST_3,43,0,142,1.0,0.23243243243243245,0.37719298245614036,25.954263565892223,44,185
2025-09-22_17-55-26,26,0.9,XGBOOST_4,53,3,132,0.9464285714285714,0.2864864864864865,0.4398340248962656,24.088679245281522,57,185
2025-09-22_17-55-26,26,0.9,XGBOOST_5,37,0,148,1.0,0.2,0.33333333333333337,25.762162162158937,39,185
2025-09-23_15-50-26,28,0.9,CNN1D_1,4,1,135,0.8,0.02877697841726619,0.05555555555555556,24.224999999984902,5,139
2025-09-23_15-50-26,28,0.9,CNN1D_2,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,CNN1D_3,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,CNN1D_4,1,0,138,1.0,0.007194244604316547,0.014285714285714287,11.466666666667152,1,139
2025-09-23_15-50-26,28,0.9,CNN1D_5,12,4,127,0.75,0.08633093525179857,0.15483870967741936,14.366666666665575,15,139
2025-09-23_15-50-26,28,0.9,CNN2D_1,27,1,112,0.9642857142857143,0.19424460431654678,0.32335329341317365,11.562962962963663,28,139
2025-09-23_15-50-26,28,0.9,CNN2D_2,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,CNN2D_3,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,CNN2D_4,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,CNN2D_5,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,LSTM_1,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,LSTM_2,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,LSTM_3,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,LSTM_4,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.9,LSTM_5,18,0,121,1.0,0.12949640287769784,0.22929936305732482,21.049999999994117,21,139
2025-09-23_15-50-26,28,0.9,SVM_1,4,1,135,0.8,0.02877697841726619,0.05555555555555556,32.358333333337214,6,139
2025-09-23_15-50-26,28,0.9,SVM_2,10,5,129,0.6666666666666666,0.07194244604316546,0.12987012987012986,27.419999999996616,18,139
2025-09-23_15-50-26,28,0.9,SVM_3,8,4,131,0.6666666666666666,0.05755395683453238,0.10596026490066225,32.24166666666383,13,139
2025-09-23_15-50-26,28,0.9,SVM_4,9,3,130,0.75,0.06474820143884892,0.11920529801324503,27.792592592588942,17,139
2025-09-23_15-50-26,28,0.9,SVM_5,10,5,129,0.6666666666666666,0.07194244604316546,0.12987012987012986,27.33999999999778,21,139
2025-09-23_15-50-26,28,0.9,XGBOOST_1,9,2,130,0.8181818181818182,0.06474820143884892,0.12,20.025925925917868,11,139
2025-09-23_15-50-26,28,0.9,XGBOOST_2,35,5,104,0.875,0.2517985611510791,0.39106145251396646,19.899999999997455,41,139
2025-09-23_15-50-26,28,0.9,XGBOOST_3,23,4,116,0.8518518518518519,0.16546762589928057,0.27710843373493976,19.31304347825244,27,139
2025-09-23_15-50-26,28,0.9,XGBOOST_4,35,4,104,0.8974358974358975,0.2517985611510791,0.39325842696629204,21.005714285710408,39,139
2025-09-23_15-50-26,28,0.9,XGBOOST_5,30,3,109,0.9090909090909091,0.2158273381294964,0.34883720930232553,19.381111111107202,33,139
2025-09-23_16-17-52,24,0.9,CNN1D_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,CNN1D_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,CNN1D_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,CNN1D_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,CNN1D_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,CNN2D_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,CNN2D_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,CNN2D_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,CNN2D_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,CNN2D_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,LSTM_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,LSTM_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,LSTM_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,LSTM_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,LSTM_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,SVM_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,SVM_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,SVM_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,SVM_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,SVM_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,XGBOOST_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,XGBOOST_2,1,0,71,1.0,0.013888888888888888,0.0273972602739726,47.30000000001746,1,72
2025-09-23_16-17-52,24,0.9,XGBOOST_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.9,XGBOOST_4,1,1,71,0.5,0.013888888888888888,0.02702702702702703,47.30000000001746,2,72
2025-09-23_16-17-52,24,0.9,XGBOOST_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-24_10-24-40,30,0.9,CNN1D_1,1,0,91,1.0,0.010869565217391304,0.02150537634408602,22.10000000000582,1,92
2025-09-24_10-24-40,30,0.9,CNN1D_2,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,CNN1D_3,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,CNN1D_4,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,CNN1D_5,5,4,87,0.5555555555555556,0.05434782608695652,0.099009900990099,33.10666666665274,9,92
2025-09-24_10-24-40,30,0.9,CNN2D_1,14,2,78,0.875,0.15217391304347827,0.2592592592592593,27.657142857136346,14,92
2025-09-24_10-24-40,30,0.9,CNN2D_2,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,CNN2D_3,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,CNN2D_4,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,CNN2D_5,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,LSTM_1,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,LSTM_2,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,LSTM_3,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,LSTM_4,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.9,LSTM_5,1,0,91,1.0,0.010869565217391304,0.02150537634408602,22.233333333279006,1,92
2025-09-24_10-24-40,30,0.9,SVM_1,3,1,89,0.75,0.03260869565217391,0.06249999999999999,16.944444444437977,10,92
2025-09-24_10-24-40,30,0.9,SVM_2,6,3,86,0.6666666666666666,0.06521739130434782,0.11881188118811882,23.81111111111386,19,92
2025-09-24_10-24-40,30,0.9,SVM_3,5,7,87,0.4166666666666667,0.05434782608695652,0.09615384615384615,25.666666666648233,17,92
2025-09-24_10-24-40,30,0.9,SVM_4,7,5,85,0.5833333333333334,0.07608695652173914,0.1346153846153846,24.20476190475269,24,92
2025-09-24_10-24-40,30,0.9,SVM_5,7,5,85,0.5833333333333334,0.07608695652173914,0.1346153846153846,24.20476190475269,23,92
2025-09-24_10-24-40,30,0.9,XGBOOST_1,3,1,89,0.75,0.03260869565217391,0.06249999999999999,17.066666666665697,4,92
2025-09-24_10-24-40,30,0.9,XGBOOST_2,9,4,83,0.6923076923076923,0.09782608695652174,0.17142857142857143,29.40740740740148,14,92
2025-09-24_10-24-40,30,0.9,XGBOOST_3,6,4,86,0.6,0.06521739130434782,0.11764705882352941,27.927777777777617,10,92
2025-09-24_10-24-40,30,0.9,XGBOOST_4,8,5,84,0.6153846153846154,0.08695652173913043,0.1523809523809524,27.12499999999818,14,92
2025-09-24_10-24-40,30,0.9,XGBOOST_5,7,3,85,0.7,0.07608695652173914,0.13725490196078433,24.26190476190407,10,92
2025-09-24_11-34-51,30,0.9,CNN1D_1,9,2,62,0.8181818181818182,0.1267605633802817,0.21951219512195125,22.32592592592492,11,71
2025-09-24_11-34-51,30,0.9,CNN1D_2,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.9,CNN1D_3,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.9,CNN1D_4,2,0,69,1.0,0.028169014084507043,0.05479452054794521,22.750000000014552,2,71
2025-09-24_11-34-51,30,0.9,CNN1D_5,6,2,65,0.75,0.08450704225352113,0.1518987341772152,21.877777777786036,8,71
2025-09-24_11-34-51,30,0.9,CNN2D_1,4,0,67,1.0,0.056338028169014086,0.10666666666666667,19.116666666674973,4,71
2025-09-24_11-34-51,30,0.9,CNN2D_2,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.9,CNN2D_3,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.9,CNN2D_4,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.9,CNN2D_5,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.9,LSTM_1,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.9,LSTM_2,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.9,LSTM_3,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.9,LSTM_4,2,0,69,1.0,0.028169014084507043,0.05479452054794521,24.466666666659876,2,71
2025-09-24_11-34-51,30,0.9,LSTM_5,6,0,65,1.0,0.08450704225352113,0.15584415584415587,30.57222222222465,8,71
2025-09-24_11-34-51,30,0.9,SVM_1,1,0,70,1.0,0.014084507042253521,0.02777777777777778,23.83333333331393,3,71
2025-09-24_11-34-51,30,0.9,SVM_2,1,2,70,0.3333333333333333,0.014084507042253521,0.027027027027027032,23.83333333331393,6,71
2025-09-24_11-34-51,30,0.9,SVM_3,3,8,68,0.2727272727272727,0.04225352112676056,0.07317073170731707,36.733333333327515,14,71
2025-09-24_11-34-51,30,0.9,SVM_4,1,2,70,0.3333333333333333,0.014084507042253521,0.027027027027027032,27.033333333325572,6,71
2025-09-24_11-34-51,30,0.9,SVM_5,2,2,69,0.5,0.028169014084507043,0.05333333333333334,34.916666666656965,8,71
2025-09-24_11-34-51,30,0.9,XGBOOST_1,1,0,70,1.0,0.014084507042253521,0.02777777777777778,46.0,1,71
2025-09-24_11-34-51,30,0.9,XGBOOST_2,6,3,65,0.6666666666666666,0.08450704225352113,0.15,22.222222222226264,9,71
2025-09-24_11-34-51,30,0.9,XGBOOST_3,3,1,68,0.75,0.04225352112676056,0.08,23.62222222223257,4,71
2025-09-24_11-34-51,30,0.9,XGBOOST_4,4,3,67,0.5714285714285714,0.056338028169014086,0.10256410256410255,21.96666666666715,7,71
2025-09-24_11-34-51,30,0.9,XGBOOST_5,5,0,66,1.0,0.07042253521126761,0.13157894736842107,24.206666666673847,5,71
2025-09-24_14-22-55,25,0.9,CNN1D_1,189,1,75,0.9947368421052631,0.7159090909090909,0.8325991189427313,13.09347442680905,216,264
2025-09-24_14-22-55,25,0.9,CNN1D_2,50,0,214,1.0,0.1893939393939394,0.3184713375796178,7.49066666666703,50,264
2025-09-24_14-22-55,25,0.9,CNN1D_3,110,2,154,0.9821428571428571,0.4166666666666667,0.5851063829787234,3.08818181818507,112,264
2025-09-24_14-22-55,25,0.9,CNN1D_4,108,3,156,0.972972972972973,0.4090909090909091,0.5760000000000001,8.233641975310569,112,264
2025-09-24_14-22-55,25,0.9,CNN1D_5,42,1,222,0.9767441860465116,0.1590909090909091,0.27361563517915305,10.052380952378458,45,264
2025-09-24_14-22-55,25,0.9,CNN2D_1,49,1,215,0.98,0.1856060606060606,0.31210191082802546,12.243537414965227,50,264
2025-09-24_14-22-55,25,0.9,CNN2D_2,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,CNN2D_3,1,1,263,0.5,0.003787878787878788,0.0075187969924812035,-4.099999999976717,2,264
2025-09-24_14-22-55,25,0.9,CNN2D_4,101,0,163,1.0,0.38257575757575757,0.5534246575342465,12.95379537953908,101,264
2025-09-24_14-22-55,25,0.9,CNN2D_5,76,1,188,0.987012987012987,0.2878787878787879,0.4457478005865103,10.184210526318662,77,264
2025-09-24_14-22-55,25,0.9,LSTM_1,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,LSTM_2,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,LSTM_3,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,LSTM_4,1,0,263,1.0,0.003787878787878788,0.007547169811320754,69.63333333333503,1,264
2025-09-24_14-22-55,25,0.9,LSTM_5,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,SVM_1,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,SVM_2,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,SVM_3,5,0,259,1.0,0.01893939393939394,0.03717472118959107,75.76666666666279,7,264
2025-09-24_14-22-55,25,0.9,SVM_4,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,SVM_5,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,XGBOOST_1,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.9,XGBOOST_2,28,0,236,1.0,0.10606060606060606,0.19178082191780824,43.865476190471504,29,264
2025-09-24_14-22-55,25,0.9,XGBOOST_3,12,0,252,1.0,0.045454545454545456,0.08695652173913045,46.949999999997694,12,264
2025-09-24_14-22-55,25,0.9,XGBOOST_4,31,0,233,1.0,0.11742424242424243,0.21016949152542375,40.246236559136086,33,264
2025-09-24_14-22-55,25,0.9,XGBOOST_5,17,0,247,1.0,0.06439393939393939,0.12099644128113878,36.25882352941356,17,264
2025-09-24_15-13-10,14,0.9,CNN1D_1,10,0,74,1.0,0.11904761904761904,0.21276595744680848,30.53666666666995,10,84
2025-09-24_15-13-10,14,0.9,CNN1D_2,4,0,80,1.0,0.047619047619047616,0.0909090909090909,25.533333333337396,4,84
2025-09-24_15-13-10,14,0.9,CNN1D_3,18,0,66,1.0,0.21428571428571427,0.35294117647058826,13.60925925926252,18,84
2025-09-24_15-13-10,14,0.9,CNN1D_4,15,0,69,1.0,0.17857142857142858,0.30303030303030304,21.784444444451218,15,84
2025-09-24_15-13-10,14,0.9,CNN1D_5,20,0,64,1.0,0.23809523809523808,0.3846153846153846,18.00000000000573,20,84
2025-09-24_15-13-10,14,0.9,CNN2D_1,23,0,61,1.0,0.27380952380952384,0.4299065420560748,10.582608695655528,23,84
2025-09-24_15-13-10,14,0.9,CNN2D_2,0,0,84,0.0,0.0,0.0,,0,84
2025-09-24_15-13-10,14,0.9,CNN2D_3,1,0,83,1.0,0.011904761904761904,0.023529411764705882,7.5666666666656965,1,84
2025-09-24_15-13-10,14,0.9,CNN2D_4,8,0,76,1.0,0.09523809523809523,0.17391304347826084,20.06250000000091,8,84
2025-09-24_15-13-10,14,0.9,CNN2D_5,13,0,71,1.0,0.15476190476190477,0.2680412371134021,5.553846153853206,13,84
2025-09-24_15-13-10,14,0.9,LSTM_1,0,0,84,0.0,0.0,0.0,,0,84
2025-09-24_15-13-10,14,0.9,LSTM_2,0,0,84,0.0,0.0,0.0,,0,84
2025-09-24_15-13-10,14,0.9,LSTM_3,0,0,84,0.0,0.0,0.0,,0,84
2025-09-24_15-13-10,14,0.9,LSTM_4,4,0,80,1.0,0.047619047619047616,0.0909090909090909,48.524999999991905,6,84
2025-09-24_15-13-10,14,0.9,LSTM_5,7,0,77,1.0,0.08333333333333333,0.15384615384615385,35.26666666667188,7,84
2025-09-24_15-13-10,14,0.9,SVM_1,1,0,83,1.0,0.011904761904761904,0.023529411764705882,62.33333333331393,1,84
2025-09-24_15-13-10,14,0.9,SVM_2,11,0,73,1.0,0.13095238095238096,0.23157894736842108,44.40303030303767,15,84
2025-09-24_15-13-10,14,0.9,SVM_3,25,1,59,0.9615384615384616,0.2976190476190476,0.45454545454545453,37.924000000004234,36,84
2025-09-24_15-13-10,14,0.9,SVM_4,11,0,73,1.0,0.13095238095238096,0.23157894736842108,41.59393939394299,13,84
2025-09-24_15-13-10,14,0.9,SVM_5,15,0,69,1.0,0.17857142857142858,0.30303030303030304,44.384444444446366,19,84
2025-09-24_15-13-10,14,0.9,XGBOOST_1,12,0,72,1.0,0.14285714285714285,0.25,27.277777777781864,12,84
2025-09-24_15-13-10,14,0.9,XGBOOST_2,26,0,58,1.0,0.30952380952380953,0.4727272727272727,30.576923076928857,27,84
2025-09-24_15-13-10,14,0.9,XGBOOST_3,20,0,64,1.0,0.23809523809523808,0.3846153846153846,28.773333333335778,20,84
2025-09-24_15-13-10,14,0.9,XGBOOST_4,22,0,62,1.0,0.2619047619047619,0.41509433962264153,32.10303030303418,24,84
2025-09-24_15-13-10,14,0.9,XGBOOST_5,19,0,65,1.0,0.2261904761904762,0.36893203883495146,30.72982456140616,21,84
2025-09-24_16-29-07,5,0.9,CNN1D_1,0,2,40,0.0,0.0,0.0,,2,40
2025-09-24_16-29-07,5,0.9,CNN1D_2,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.9,CNN1D_3,2,0,38,1.0,0.05,0.09523809523809523,2.6666666666715173,2,40
2025-09-24_16-29-07,5,0.9,CNN1D_4,1,0,39,1.0,0.025,0.04878048780487806,-3.900000000023283,1,40
2025-09-24_16-29-07,5,0.9,CNN1D_5,6,17,34,0.2608695652173913,0.15,0.19047619047619047,9.972222222218344,24,40
2025-09-24_16-29-07,5,0.9,CNN2D_1,7,5,33,0.5833333333333334,0.175,0.2692307692307692,13.314285714312323,13,40
2025-09-24_16-29-07,5,0.9,CNN2D_2,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.9,CNN2D_3,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.9,CNN2D_4,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.9,CNN2D_5,1,0,39,1.0,0.025,0.04878048780487806,7.133333333302289,1,40
2025-09-24_16-29-07,5,0.9,LSTM_1,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.9,LSTM_2,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.9,LSTM_3,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.9,LSTM_4,0,0,40,0.0,0.0,0.0,,0,40
2025-09-24_16-29-07,5,0.9,LSTM_5,8,0,32,1.0,0.2,0.33333333333333337,28.36250000001624,8,40
2025-09-24_16-29-07,5,0.9,SVM_1,0,1,40,0.0,0.0,0.0,,1,40
2025-09-24_16-29-07,5,0.9,SVM_2,2,1,38,0.6666666666666666,0.05,0.09302325581395349,35.88333333331684,4,40
2025-09-24_16-29-07,5,0.9,SVM_3,0,1,40,0.0,0.0,0.0,,2,40
2025-09-24_16-29-07,5,0.9,SVM_4,3,1,37,0.75,0.075,0.13636363636363635,31.866666666658904,9,40
2025-09-24_16-29-07,5,0.9,SVM_5,4,1,36,0.8,0.1,0.1777777777777778,32.891666666662786,8,40
2025-09-24_16-29-07,5,0.9,XGBOOST_1,6,0,34,1.0,0.15,0.2608695652173913,27.466666666661165,6,40
2025-09-24_16-29-07,5,0.9,XGBOOST_2,9,0,31,1.0,0.225,0.36734693877551017,21.414814814814818,9,40
2025-09-24_16-29-07,5,0.9,XGBOOST_3,6,0,34,1.0,0.15,0.2608695652173913,25.044444444428603,6,40
2025-09-24_16-29-07,5,0.9,XGBOOST_4,10,0,30,1.0,0.25,0.4,21.266666666668222,10,40
2025-09-24_16-29-07,5,0.9,XGBOOST_5,9,0,31,1.0,0.225,0.36734693877551017,26.018518518515066,9,40
2025-09-24_17-38-17,13,0.9,CNN1D_1,0,3,15,0.0,0.0,0.0,,3,15
2025-09-24_17-38-17,13,0.9,CNN1D_2,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.9,CNN1D_3,1,2,14,0.3333333333333333,0.06666666666666667,0.1111111111111111,35.76666666666688,3,15
2025-09-24_17-38-17,13,0.9,CNN1D_4,0,3,15,0.0,0.0,0.0,,3,15
2025-09-24_17-38-17,13,0.9,CNN1D_5,3,3,12,0.5,0.2,0.28571428571428575,44.14444444450904,5,15
2025-09-24_17-38-17,13,0.9,CNN2D_1,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.9,CNN2D_2,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.9,CNN2D_3,0,1,15,0.0,0.0,0.0,,1,15
2025-09-24_17-38-17,13,0.9,CNN2D_4,0,3,15,0.0,0.0,0.0,,3,15
2025-09-24_17-38-17,13,0.9,CNN2D_5,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.9,LSTM_1,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.9,LSTM_2,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.9,LSTM_3,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.9,LSTM_4,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.9,LSTM_5,1,0,14,1.0,0.06666666666666667,0.125,36.566666666666606,1,15
2025-09-24_17-38-17,13,0.9,SVM_1,0,0,15,0.0,0.0,0.0,,0,15
2025-09-24_17-38-17,13,0.9,SVM_2,1,0,14,1.0,0.06666666666666667,0.125,45.36666666666633,2,15
2025-09-24_17-38-17,13,0.9,SVM_3,0,4,15,0.0,0.0,0.0,,4,15
2025-09-24_17-38-17,13,0.9,SVM_4,1,1,14,0.5,0.06666666666666667,0.11764705882352941,44.566666666666606,3,15
2025-09-24_17-38-17,13,0.9,SVM_5,1,2,14,0.3333333333333333,0.06666666666666667,0.1111111111111111,44.566666666666606,4,15
2025-09-24_17-38-17,13,0.9,XGBOOST_1,1,0,14,1.0,0.06666666666666667,0.125,35.76666666666688,1,15
2025-09-24_17-38-17,13,0.9,XGBOOST_2,5,2,10,0.7142857142857143,0.3333333333333333,0.4545454545454545,40.886666666702055,6,15
2025-09-24_17-38-17,13,0.9,XGBOOST_3,1,1,14,0.5,0.06666666666666667,0.11764705882352941,35.76666666666688,2,15
2025-09-24_17-38-17,13,0.9,XGBOOST_4,5,1,10,0.8333333333333334,0.3333333333333333,0.47619047619047616,43.44666666670209,5,15
2025-09-24_17-38-17,13,0.9,XGBOOST_5,1,1,14,0.5,0.06666666666666667,0.11764705882352941,35.76666666666688,2,15
2025-09-25_11-21-53,21,0.9,CNN1D_1,11,0,191,1.0,0.054455445544554455,0.10328638497652581,22.91212121211191,11,202
2025-09-25_11-21-53,21,0.9,CNN1D_2,0,0,202,0.0,0.0,0.0,,0,202
2025-09-25_11-21-53,21,0.9,CNN1D_3,8,1,194,0.8888888888888888,0.039603960396039604,0.07582938388625592,37.17500000000109,8,202
